Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTC,UTM_easting,UTM_northing,Zone,Letter
1675891250.351379,258,76850,0,GPS1_Frame,42.33873748779297,-71.08696746826172,29.200000762939453,1.7000000476837158,21:20:50,328078.34375,4689496.0,19.0,T
1675891250.6329763,259,76850,0,GPS1_Frame,42.33873748779297,-71.08696746826172,0.0,0.0,21:20:50,328078.34375,4689496.0,19.0,T
1675891251.333405,260,76851,0,GPS1_Frame,42.3387336730957,-71.08697509765625,29.200000762939453,1.7000000476837158,21:20:51,328078.03125,4689496.0,19.0,T
1675891251.6152375,261,76851,0,GPS1_Frame,42.3387336730957,-71.08697509765625,0.0,0.0,21:20:51,328078.03125,4689496.0,19.0,T
1675891252.3362033,262,76852,0,GPS1_Frame,42.33872985839844,-71.08697509765625,29.0,1.2999999523162842,21:20:52,328077.625,4689495.5,19.0,T
1675891252.6228793,263,76852,0,GPS1_Frame,42.33872985839844,-71.08697509765625,0.0,0.0,21:20:52,328077.625,4689495.5,19.0,T
1675891253.3523083,264,76853,0,GPS1_Frame,42.33872985839844,-71.08698272705078,28.899999618530273,1.2999999523162842,21:20:53,328077.21875,4689495.5,19.0,T
1675891254.1062925,265,76853,0,GPS1_Frame,42.33872985839844,-71.08698272705078,0.0,0.0,21:20:53,328077.21875,4689495.5,19.0,T
1675891254.3510993,266,76854,0,GPS1_Frame,42.33872985839844,-71.08697509765625,29.0,1.600000023841858,21:20:54,328077.46875,4689495.5,19.0,T
1675891254.6332018,267,76854,0,GPS1_Frame,42.33872985839844,-71.08697509765625,0.0,0.0,21:20:54,328077.46875,4689495.5,19.0,T
1675891255.3525813,268,76855,0,GPS1_Frame,42.33872604370117,-71.08698272705078,28.899999618530273,1.2999999523162842,21:20:55,328077.34375,4689495.0,19.0,T
1675891255.6392503,269,76855,0,GPS1_Frame,42.33872604370117,-71.08698272705078,0.0,0.0,21:20:55,328077.34375,4689495.0,19.0,T
1675891256.3363512,270,76856,0,GPS1_Frame,42.33871841430664,-71.08698272705078,28.799999237060547,1.2999999523162842,21:20:56,328077.3125,4689494.5,19.0,T
1675891256.622957,271,76856,0,GPS1_Frame,42.33871841430664,-71.08698272705078,0.0,0.0,21:20:56,328077.3125,4689494.5,19.0,T
1675891257.3357983,272,76857,0,GPS1_Frame,42.338722229003906,-71.08698272705078,28.799999237060547,1.600000023841858,21:20:57,328077.3125,4689494.5,19.0,T
1675891257.6176016,273,76857,0,GPS1_Frame,42.338722229003906,-71.08698272705078,0.0,0.0,21:20:57,328077.3125,4689494.5,19.0,T
1675891258.3522809,274,76858,0,GPS1_Frame,42.33871841430664,-71.08698272705078,28.799999237060547,1.600000023841858,21:20:58,328077.3125,4689494.0,19.0,T
1675891259.1014977,275,76858,0,GPS1_Frame,42.33871841430664,-71.08698272705078,0.0,0.0,21:20:58,328077.3125,4689494.0,19.0,T
1675891259.3379529,276,76859,0,GPS1_Frame,42.33871078491211,-71.08697509765625,28.899999618530273,1.2999999523162842,21:20:59,328077.4375,4689493.5,19.0,T
1675891259.6243374,277,76859,0,GPS1_Frame,42.33871078491211,-71.08697509765625,0.0,0.0,21:20:59,328077.4375,4689493.5,19.0,T
1675891260.3538353,278,76860,0,GPS1_Frame,42.33871078491211,-71.08697509765625,28.899999618530273,1.2999999523162842,21:21:0,328077.4375,4689493.5,19.0,T
1675891260.6401749,279,76860,0,GPS1_Frame,42.33871078491211,-71.08697509765625,0.0,0.0,21:21:0,328077.4375,4689493.5,19.0,T
1675891261.3380198,280,76861,0,GPS1_Frame,42.33870315551758,-71.08698272705078,28.899999618530273,1.2999999523162842,21:21:1,328077.28125,4689492.5,19.0,T
1675891261.624256,281,76861,0,GPS1_Frame,42.33870315551758,-71.08698272705078,0.0,0.0,21:21:1,328077.28125,4689492.5,19.0,T
1675891262.3373542,282,76862,0,GPS1_Frame,42.33870315551758,-71.08698272705078,28.899999618530273,1.2999999523162842,21:21:2,328077.125,4689492.5,19.0,T
1675891262.623885,283,76862,0,GPS1_Frame,42.33870315551758,-71.08698272705078,0.0,0.0,21:21:2,328077.125,4689492.5,19.0,T
1675891263.3377693,284,76863,0,GPS1_Frame,42.33869934082031,-71.08698272705078,28.899999618530273,1.2999999523162842,21:21:3,328076.84375,4689492.0,19.0,T
1675891264.096672,285,76863,0,GPS1_Frame,42.33869934082031,-71.08698272705078,0.0,0.0,21:21:3,328076.84375,4689492.0,19.0,T
1675891264.3378592,286,76864,0,GPS1_Frame,42.33869552612305,-71.08699035644531,28.899999618530273,1.2999999523162842,21:21:4,328076.71875,4689491.5,19.0,T
1675891264.624425,287,76864,0,GPS1_Frame,42.33869552612305,-71.08699035644531,0.0,0.0,21:21:4,328076.71875,4689491.5,19.0,T
1675891265.337857,288,76865,0,GPS1_Frame,42.33869171142578,-71.08699035644531,29.0,1.2999999523162842,21:21:5,328076.6875,4689491.0,19.0,T
1675891265.6240861,289,76865,0,GPS1_Frame,42.33869171142578,-71.08699035644531,0.0,0.0,21:21:5,328076.6875,4689491.0,19.0,T
1675891266.340792,290,76866,0,GPS1_Frame,42.338687896728516,-71.08699035644531,28.899999618530273,1.2000000476837158,21:21:6,328076.40625,4689491.0,19.0,T
1675891266.6319258,291,76866,0,GPS1_Frame,42.338687896728516,-71.08699035644531,0.0,0.0,21:21:6,328076.40625,4689491.0,19.0,T
1675891267.3415768,292,76867,0,GPS1_Frame,42.338687896728516,-71.08699035644531,28.899999618530273,1.2000000476837158,21:21:7,328076.28125,4689491.0,19.0,T
1675891267.6326408,293,76867,0,GPS1_Frame,42.338687896728516,-71.08699035644531,0.0,0.0,21:21:7,328076.28125,4689491.0,19.0,T
1675891268.3430536,294,76868,0,GPS1_Frame,42.33869171142578,-71.08699035644531,29.0,1.100000023841858,21:21:8,328076.40625,4689491.0,19.0,T
1675891269.1107187,295,76868,0,GPS1_Frame,42.33869171142578,-71.08699035644531,0.0,0.0,21:21:8,328076.40625,4689491.0,19.0,T
1675891269.3439956,296,76869,0,GPS1_Frame,42.33869552612305,-71.08699035644531,29.0,1.100000023841858,21:21:9,328076.5625,4689491.5,19.0,T
1675891269.6397138,297,76869,0,GPS1_Frame,42.33869552612305,-71.08699035644531,0.0,0.0,21:21:9,328076.5625,4689491.5,19.0,T
1675891270.3439474,298,76870,0,GPS1_Frame,42.33869934082031,-71.08699035644531,29.0,1.100000023841858,21:21:10,328076.71875,4689492.0,19.0,T
1675891270.6391156,299,76870,0,GPS1_Frame,42.33869934082031,-71.08699035644531,0.0,0.0,21:21:10,328076.71875,4689492.0,19.0,T
1675891271.3439865,300,76871,0,GPS1_Frame,42.338706970214844,-71.08699035644531,29.0,1.100000023841858,21:21:11,328076.59375,4689493.0,19.0,T
